"","study","item_name","country","language","absolute","balance","centrality","dont_know","encourage","fixrefpoints","form_basic","gradation","instr_interv","instr_respon","intr_request","intropresent","knowledge","labels","labels_gramm","labels_order","motivation","ncategories","nfrequencies","nsub_quest","numsub_intro","nwords_intro","opinionother","questiontype","ref_period","scal_neutral","scale_basic","scale_corres","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_quest","showc_start","socdesir","stimulus","subjectiveop","symmetry","used_WH_word","usedshowcard","concept","domain","range.correspondence","nsyll_total","nwords_total","avgsy_total","nabst_total","nnouns_total","avgwrd_total","avgwrd_intro","avgabs_total","supplementary","position","computer.assisted","interviewer","visual","rel.est","rel.se","rel.lo","rel.est.orig","rel.hi","round.x","val.est","val.se","val.lo","val.est.orig","val.hi","round.y"
"507","ESS Round 1","test17","CH","fra",0,0,3,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,1,0,0,1,1,0,1,0,1,76,112,3,22,12,1.83333333333333,4,4,12,0,1,1,406,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","ESS Round 1","test17","CH","ita",NA,0,3,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,NA,NA,42,18,2.33333333333333,5,6,9,0,0.833333333333333,1,406,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","ESS Round 1","test17","CZ","ces",0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,76,112,3,59,12,4.91666666666667,6,6,12,0,1,1,406,0,1,0,2.39540232687511,0.102659370819866,0.899355472423296,0.916476035382305,0.930907971984646,"1",3.65147487910298,0.207011901751656,0.962219557328273,0.974703687467312,0.983134879056117,"1"
"510","ESS Round 1","test17","DE","deu",0,0,3,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,76,112,3,48,15,3.2,3,4,7.5,0,0.75,1,406,1,0,0,3.18674134316408,0.102659370819866,0.951727770486101,0.960332270564157,0.967455469753674,"1",4.09704594799824,0.207011901751656,0.975469990348164,0.983650059547924,0.989132694981832,"1"
"511","ESS Round 1","test17","DK","dan",0,0,2,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,1,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,76,112,3,50,10,5,0,3,10,0,0,1,406,1,1,0,1.6910508902787,0.102659370819866,0.815436827134831,0.844362312182526,0.869480087591748,"1",4.09704594799824,0.207011901751656,0.975469990348164,0.983650059547924,0.989132694981832,"1"
"512","ESS Round 1","test17","ES","cat",0,0,4,3,0,3,0,0,0,1,0,0,0,3,0,2,0,11,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,2,1,0,1,0,0,76,101,3,64,20,3.2,10,11,10,0,0.909090909090909,1,406,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","ESS Round 1","test17","ES","spa",0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,2,1,0,1,0,0,76,112,3,83,19,4.36842105263158,11,12,9.5,0,0.916666666666667,1,406,0,1,0,1.0369678708815,0.102659370819866,0.696703516573614,0.738264531158914,0.775961781465258,"1",2.13300180106531,0.207011901751656,0.847997149135778,0.894069642737777,0.927373437802688,"1"
"514","ESS Round 1","test17","FI","fin",0,0,2,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,76,112,3,63,6,10.5,3,3,6,0,1,1,406,1,0,1,2.10838993834324,0.102659370819866,0.870238729775993,0.891715965956928,0.910006040008073,"1",4.09704594799824,0.207011901751656,0.975469990348164,0.983650059547924,0.989132694981832,"1"
"515","ESS Round 1","test17","FR","fra",0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,76,112,3,49,12,4.08333333333333,10,10,12,0,1,1,406,1,1,0,2.44842356430005,0.102659370819866,0.904054109530842,0.920446092664783,0.934241271223844,"1",4.09704594799824,0.207011901751656,0.975469990348164,0.983650059547924,0.989132694981832,"1"
"516","ESS Round 1","test17","GB","eng",0,0,3,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,76,112,3,47,15,3.13333333333333,4,5,7.5,0,0.8,1,406,1,0,0,2.86966588524804,0.102659370819866,0.934889781811611,0.946326379912062,0.955849010675027,"1",4.09704594799824,0.207011901751656,0.975469990348164,0.983650059547924,0.989132694981832,"1"
"517","ESS Round 1","test17","GR","ell",0,0,1,3,0,3,0,0,0,1,0,0,0,3,0,2,0,5,NA,2,0,0,NA,0,1,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,76,112,3,90,27,3.33333333333333,5,6,5.4,0,0.833333333333333,1,406,0,1,0,2.40843561728634,0.102659370819866,0.900529058369336,0.917468303810686,0.931741557981017,"1",3.65147487910298,0.207011901751656,0.962219557328273,0.974703687467312,0.983134879056117,"1"
"518","ESS Round 1","test17","IE","eng",NA,0,3,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,NA,NA,47,15,3.13333333333333,4,5,7.5,0,0.8,1,406,0,1,0,1.33853227179307,0.102659370819866,0.756431457022266,0.792248470454578,0.824023852067745,"1",3.46808836423159,0.207011901751656,0.954957681188873,0.969766019875267,0.979808831318637,"1"
"519","ESS Round 1","test17","IL","heb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22645426812746,0.102659370819866,0.882998373945467,0.902600087155661,0.919218287342432,"1",3.69241201036459,0.207011901751656,0.963679911493191,0.975693673466562,0.983800389377799,"1"
"520","ESS Round 1","test17","IT","ita",NA,0,3,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,NA,NA,72,17,4.23529411764706,11,12,8.5,0,0.916666666666667,1,406,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","ESS Round 1","test17","NL","nld",NA,0,3,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,NA,NA,58,14,4.14285714285714,3,4,7,0,0.75,1,406,1,1,0,1.91840866275966,0.102659370819866,0.847236631823152,0.871960873800142,0.893188057158852,"1",4.09704594799824,0.207011901751656,0.975469990348164,0.983650059547924,0.989132694981832,"1"
"522","ESS Round 1","test17","NO","nor",0,0,2,3,0,3,0,0,0,1,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,76,112,3,44,8,5.5,2,3,8,0,0.666666666666667,1,406,1,0,1,2.53275385252382,0.102659370819866,0.911123858172207,0.926406325188584,0.939236189687666,"1",4.09704594799824,0.207011901751656,0.975469990348164,0.983650059547924,0.989132694981832,"1"
"523","ESS Round 1","test17","PL","pol",0,0,1,2,0,1,0,0,1,1,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,0,NA,0,0,1,0,0,1,1,0,0,0,1,76,112,2,67,16,4.1875,5,6,8,0,0.833333333333333,1,406,0,1,0,3.24072682935829,0.102659370819866,0.954148354820461,0.962338460929075,0.969112992045146,"1",3.12675522164314,0.207011901751656,0.937773728955144,0.957982979368109,0.971826049719557,"1"
"524","ESS Round 1","test17","PT","por",0,0,4,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,1,0,0,2,1,0,1,0,1,76,112,3,26,11,2.36363636363636,4,4,11,0,1,1,406,0,1,0,1.61088896011236,0.102659370819866,0.803066310505003,0.833534770266217,0.860110458806062,"1",3.15134937441299,0.207011901751656,0.939193541906396,0.958961857997385,0.972491684336426,"1"
"525","ESS Round 1","test17","SE","swe",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,76,112,3,52,10,5.2,5,7,10,0,0.714285714285714,1,406,1,0,0,3.01667338000044,0.102659370819866,0.943286332120514,0.953321715855826,0.961653543585562,"1",4.09704594799824,0.207011901751656,0.975469990348164,0.983650059547924,0.989132694981832,"1"
"526","ESS Round 1","test17","SI","slv",0,0,1,2,0,2,0,0,1,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,76,112,1,42,12,3.5,2,5,12,0,0.4,1,406,0,1,0,3.03938973102867,0.102659370819866,0.944489427204785,0.95432223416768,0.962482502862722,"1",3.73504794947146,0.207011901751656,0.965143062134953,0.976684560399195,0.984466054453928,"1"
"527","ESS Round 1","test18","AT","deu",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,1,1,1,0,1,1,0,1,0,1,75,7,3,52,11,4.72727272727273,5,6,11,0,0.833333333333333,1,407,0,1,0,2.24919025246888,0.102659370819866,0.885326902769172,0.904580665053204,0.920890560184499,"1",3.12675522164314,0.207011901751656,0.937773728955144,0.957982979368109,0.971826049719557,"1"
"528","ESS Round 1","test18","BE","fra",0,0,3,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,1,75,7,2,51,16,3.1875,10,12,16,0,0.833333333333333,1,407,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","ESS Round 1","test18","BE","nld",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9910871374694,0.102659370819866,0.856407685493481,0.879858103930103,0.899926293026171,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"530","ESS Round 1","test18","CH","deu",0,0,3,2,0,2,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,1,0,0,1,1,0,1,0,1,75,7,3,27,11,2.45454545454545,3,4,11,0,0.75,1,407,1,1,0,3.08630348077721,0.102659370819866,0.946898399874019,0.95632422827052,0.964140282756387,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"531","ESS Round 1","test18","CH","fra",0,0,3,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,1,0,0,1,1,0,1,0,1,75,7,3,26,16,1.625,5,6,16,0,0.833333333333333,1,407,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","ESS Round 1","test18","CH","ita",NA,0,3,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,NA,NA,50,22,2.27272727272727,5,7,11,0,0.714285714285714,1,407,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","ESS Round 1","test18","CZ","ces",0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,75,7,3,63,12,5.25,5,6,12,0,0.833333333333333,1,407,0,1,0,1.97253586619857,0.102659370819866,0.854111251854323,0.877883229461317,0.898243145588654,"1",3.10271472635795,0.207011901751656,0.936356013816973,0.957004586069995,0.971160297137593,"1"
"534","ESS Round 1","test18","DE","deu",0,0,3,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,75,7,3,53,17,3.11764705882353,3,5,8.5,0,0.6,1,407,1,0,0,1.83281992661393,0.102659370819866,0.835827038556577,0.862097317749986,0.884743599441639,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"535","ESS Round 1","test18","DK","dan",0,0,2,2,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,1,1,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,75,7,3,59,14,4.21428571428571,0,5,14,0,0,1,407,1,1,0,1.73673162167402,0.102659370819866,0.822212941382821,0.850271444682962,0.874577224525861,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"536","ESS Round 1","test18","ES","cat",0,0,3,3,0,3,0,0,0,1,0,0,0,3,0,2,0,11,NA,1,0,0,NA,0,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,75,7,3,70,22,3.18181818181818,10,12,11,0,0.833333333333333,1,407,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","ESS Round 1","test18","ES","spa",0,0,2,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,75,7,3,87,19,4.57894736842105,10,12,9.5,0,0.833333333333333,1,407,0,1,0,3.48922832020436,0.102659370819866,0.96387267070908,0.970379723542813,0.975744255949565,"1",3.12675522164314,0.207011901751656,0.937773728955144,0.957982979368109,0.971826049719557,"1"
"538","ESS Round 1","test18","FI","fin",0,0,1,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,75,7,3,64,8,8,4,4,8,0,1,1,407,1,0,1,1.7680277444156,0.102659370819866,0.826741733639205,0.854212230329611,0.877970104750802,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"539","ESS Round 1","test18","FR","fra",0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,75,7,3,52,16,3.25,12,13,16,0,0.923076923076923,1,407,1,1,0,2.42161446532764,0.102659370819866,0.901703357552345,0.918460734550896,0.932574968482275,"1",4.46854978943222,0.207011901751656,0.982951976403639,0.988666003221132,0.99247949895962,"1"
"540","ESS Round 1","test18","GB","eng",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,75,7,3,48,16,3,4,5,8,0,0.8,1,407,1,0,0,2.39540232687511,0.102659370819866,0.899355472423296,0.916476035382305,0.930907971984646,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"541","ESS Round 1","test18","GR","ell",0,0,1,3,0,3,0,0,0,1,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,NA,0,0,1,0,0,1,1,0,1,0,1,75,7,3,97,29,3.3448275862069,5,7,7.25,0,0.714285714285714,1,407,0,1,0,2.81221771906134,0.102659370819866,0.93130426845934,0.943332486884024,0.953360107424878,"1",3.61210317977202,0.207011901751656,0.960761936729193,0.973714563899188,0.982469498352257,"1"
"542","ESS Round 1","test18","IE","eng",NA,0,2,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,NA,NA,48,16,3,4,5,8,0,0.8,1,407,0,1,0,2.39540232687511,0.102659370819866,0.899355472423296,0.916476035382305,0.930907971984646,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"543","ESS Round 1","test18","IL","heb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85018329118283,0.102659370819866,0.933693763440597,0.945328156564915,0.955019471485958,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"544","ESS Round 1","test18","IT","ita",NA,0,3,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,NA,NA,81,22,3.68181818181818,11,13,11,0,0.846153846153846,1,407,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","ESS Round 1","test18","NL","nld",NA,0,2,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,NA,NA,61,14,4.35714285714286,3,5,7,0,0.6,1,407,1,1,0,2.23776933844074,0.102659370819866,0.884162302785615,0.903590309382618,0.920054523918297,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"546","ESS Round 1","test18","NO","nor",0,0,2,3,0,3,0,0,0,1,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,1,1,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,75,7,3,46,10,4.6,2,4,10,0,0.5,1,407,1,0,1,2.81221771906134,0.102659370819866,0.93130426845934,0.943332486884024,0.953360107424878,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"547","ESS Round 1","test18","PL","pol",0,0,1,2,0,1,0,0,1,1,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,0,NA,0,0,1,0,0,1,1,0,0,0,1,75,7,2,75,18,4.16666666666667,7,8,9,0,0.875,1,407,0,1,0,2.57734018121429,0.102659370819866,0.914668765856103,0.929388917309343,0.941731519718343,"1",2.55380707142128,0.207011901751656,0.89471019522492,0.927828861121099,0.951099491280488,"1"
"548","ESS Round 1","test18","PT","por",0,0,3,2,0,3,0,0,0,0,0,0,0,3,0,2,0,5,NA,1,0,0,NA,0,1,1,0,3,1,1,0,0,0,1,0,0,1,1,0,1,0,1,75,7,3,39,17,2.29411764705882,4,5,17,0,0.8,1,407,0,1,0,6.15440689836799,0.102659370819866,0.997398567382446,0.997880401820163,0.998273145937395,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"549","ESS Round 1","test18","SE","swe",0,0,2,3,0,1,0,0,0,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,75,7,3,52,10,5.2,5,7,10,0,0.714285714285714,1,407,1,0,0,2.46206153115965,0.102659370819866,0.905230569458765,0.921439025028491,0.935074167687068,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"550","ESS Round 1","test18","SI","slv",0,0,1,2,0,2,0,0,1,0,0,0,0,3,0,2,0,5,NA,0,0,0,NA,0,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,75,7,1,41,11,3.72727272727273,2,4,11,0,0.5,1,407,0,1,0,2.97261678562431,0.102659370819866,0.940882876465571,0.951321600452452,0.959995456914351,"1",4.03674496103638,0.207011901751656,0.973984963238324,0.982651439959028,0.988465016206303,"1"
"551","ESS Round 1","test19","AT","deu",0,0,2,3,0,1,2,1,0,0,0,0,0,3,0,1,0,7,NA,0,0,0,0,1,2,3,0,2,0,0,0,0,1,1,1,1,1,0,0,0,1,1,5,14,1,46,12,3.83333333333333,9,10,12,0,0.9,1,408,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","ESS Round 1","test19","BE","fra",0,0,2,2,0,1,2,1,1,1,0,0,0,3,0,1,0,7,NA,0,0,0,0,1,2,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,5,14,1,59,16,3.6875,8,10,8,0,0.8,1,408,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","ESS Round 1","test19","CH","deu",0,0,2,2,0,1,2,1,1,0,NA,1,0,3,0,1,0,7,NA,0,0,8,0,1,2,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,5,14,1,50,12,4.16666666666667,10,10,12,8,1,1,408,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","ESS Round 1","test19","CH","fra",0,0,2,2,0,1,2,1,1,0,0,1,0,3,0,1,0,7,NA,0,0,9,0,1,2,3,0,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1,5,14,1,53,13,4.07692307692308,10,11,13,9,0.909090909090909,1,408,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","ESS Round 1","test19","CH","ita",NA,0,2,NA,0,0,NA,0,NA,NA,NA,1,0,1,0,0,NA,NA,NA,1,0,9,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,NA,NA,92,21,4.38095238095238,12,14,10.5,9,0.857142857142857,1,408,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","ESS Round 1","test19","CZ","ces",0,0,1,2,0,1,2,1,1,0,0,0,0,3,0,1,0,7,NA,0,0,0,0,1,2,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,5,14,1,66,10,6.6,9,10,10,0,0.9,1,408,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","ESS Round 1","test19","DE","deu",0,0,2,3,0,1,2,1,0,1,0,0,0,3,0,1,0,7,NA,1,0,0,0,1,2,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,14,1,58,18,3.22222222222222,9,10,9,0,0.9,1,408,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","ESS Round 1","test19","DK","dan",0,0,2,2,1,1,2,1,0,1,0,0,0,3,0,1,0,7,NA,0,0,0,0,1,2,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,5,14,1,59,18,3.27777777777778,1,11,9,0,0.0909090909090909,1,408,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","ESS Round 1","test19","ES","cat",0,0,4,3,0,1,2,1,0,1,0,0,0,3,0,1,0,7,NA,1,0,0,0,1,2,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,14,1,43,18,2.38888888888889,2,4,9,0,0.5,1,408,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","ESS Round 1","test19","ES","spa",0,0,4,3,0,1,2,1,0,1,0,0,0,3,0,1,0,7,NA,1,0,0,0,1,2,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,14,1,46,17,2.70588235294118,2,4,8.5,0,0.5,1,408,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","ESS Round 1","test19","FI","fin",0,0,1,3,0,1,2,1,0,0,0,0,0,3,0,1,0,7,NA,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,14,1,58,10,5.8,2,2,10,0,1,1,408,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","ESS Round 1","test19","FR","fra",0,0,2,3,0,1,2,1,0,0,0,0,0,3,0,1,0,7,NA,1,0,0,0,1,2,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,14,1,55,25,2.2,11,12,25,0,0.916666666666667,1,408,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","ESS Round 1","test19","GB","eng",0,0,4,3,0,1,2,1,0,1,0,0,0,3,0,1,0,7,NA,0,0,0,0,1,2,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,14,1,55,18,3.05555555555556,10,12,9,0,0.833333333333333,1,408,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","ESS Round 1","test19","GR","ell",0,0,1,3,1,1,2,1,0,1,0,0,0,3,0,1,0,7,NA,0,0,0,0,1,2,3,0,2,0,0,NA,0,0,1,0,0,1,0,0,0,1,1,5,14,1,79,15,5.26666666666667,8,10,5,0,0.8,1,408,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","ESS Round 1","test19","IE","eng",NA,0,4,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,NA,NA,NA,NA,55,18,3.05555555555556,10,12,9,0,0.833333333333333,1,408,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","ESS Round 1","test19","IT","ita",NA,0,2,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,NA,NA,68,13,5.23076923076923,9,11,6.5,0,0.818181818181818,1,408,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","ESS Round 1","test19","NL","nld",NA,0,4,NA,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,NA,NA,NA,NA,60,18,3.33333333333333,10,12,9,0,0.833333333333333,1,408,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","ESS Round 1","test19","NO","nor",0,0,1,3,0,1,2,1,0,1,0,0,0,3,0,1,0,7,NA,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,14,1,54,16,3.375,9,10,16,0,0.9,1,408,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","ESS Round 1","test19","PL","pol",0,0,1,2,0,1,2,1,1,1,0,0,0,3,0,1,0,7,NA,2,0,0,0,1,2,3,0,1,0,0,NA,0,0,1,0,0,1,0,0,0,1,1,5,14,1,75,19,3.94736842105263,11,12,9.5,0,0.916666666666667,1,408,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
