"study","item","country","language","user_id","short_name","choice"
"ESS Round 5","flsinsu","FI","fin","50","centrality","1"
"ESS Round 5","flsinsu","FI","fin","50","scale_basic","0"
"ESS Round 5","flsinsu","FI","fin","50","ncategories","4"
"ESS Round 5","flsinsu","FI","fin","50","labels","3"
"ESS Round 5","flsinsu","FI","fin","50","labels_gramm","0"
"ESS Round 5","flsinsu","FI","fin","50","labels_order","1"
"ESS Round 5","flsinsu","FI","fin","50","scale_corres","0"
"ESS Round 5","flsinsu","FI","fin","50","scale_trange","0"
"ESS Round 5","flsinsu","FI","fin","50","fixrefpoints","2"
"ESS Round 5","flsinsu","FI","fin","50","dont_know","2"
"ESS Round 5","flsinsu","FI","fin","50","instr_interv","1"
"ESS Round 5","flsinsu","FI","fin","50","instr_respon","1"
"ESS Round 5","flsinsu","FI","fin","50","motivation","0"
"ESS Round 5","flsinsu","FI","fin","50","intropresent","1"
"ESS Round 5","flsinsu","FI","fin","50","nsents_quest","1"
"ESS Round 5","flsinsu","FI","fin","50","nwords_quest","17"
"ESS Round 5","flsinsu","FI","fin","50","nnouns_quest","3"
"ESS Round 5","flsinsu","FI","fin","50","nabst_quest","3"
"ESS Round 5","flsinsu","FI","fin","50","nsyll_quest","54"
"ESS Round 5","flsinsu","FI","fin","50","nsub_quest","1"
"ESS Round 5","flsinsu","FI","fin","50","nsyll_ans","28"
"ESS Round 5","flsinsu","FI","fin","50","nnouns_ans","0"
"ESS Round 5","flsinsu","FI","fin","50","nabst_ans","0"
"ESS Round 5","flsinsu","FI","fin","50","usedshowcard","1"
"ESS Round 5","flsinsu","FI","fin","50","showc_horiz","0"
"ESS Round 5","flsinsu","FI","fin","50","showc_over","1"
"ESS Round 5","flsinsu","FI","fin","50","showc_letter","0"
"ESS Round 5","flsinsu","FI","fin","50","showc_boxes","0"
"ESS Round 5","flsinsu","FI","fin","50","showc_start","0"
"ESS Round 5","flsinsu","FI","fin","50","showc_quest","0"
"ESS Round 5","flsinsu","FI","fin","50","showc_pict","0"
"ESS Round 5","flsinsu","FI","fin","50","nsents_intro","1"
"ESS Round 5","flsinsu","FI","fin","50","nwords_intro","7"
"ESS Round 5","flsinsu","FI","fin","50","numsub_intro","1"
"ESS Round 5","flsinsu","FI","fin","50","intr_request","0"
"ESS Round 5","flsinsu","FI","fin","50","WH_word","9"
"ESS Round 5","flsinsu","RU","rus","62","question","0"
"ESS Round 5","flsinsu","RU","rus","62","ref_period","2"
"ESS Round 5","flsinsu","RU","rus","62","form_basic","1"
"ESS Round 5","flsinsu","RU","rus","62","used_WH_word","1"
"ESS Round 5","flsinsu","RU","rus","62","WH_word","9"
"ESS Round 5","flsinsu","RU","rus","62","questiontype","1"
"ESS Round 5","flsinsu","RU","rus","62","gradation","1"
"ESS Round 5","flsinsu","RU","rus","62","balance","0"
"ESS Round 5","flsinsu","RU","rus","62","encourage","1"
"ESS Round 5","flsinsu","RU","rus","62","subjectiveop","0"
"ESS Round 5","flsinsu","RU","rus","62","opinionother","0"
"ESS Round 5","flsinsu","RU","rus","62","stimulus","0"
"ESS Round 5","flsinsu","RU","rus","62","absolute","0"
"ESS Round 5","flsinsu","RU","rus","62","socdesir","1"
"ESS Round 5","flsinsu","RU","rus","62","centrality","0"
"ESS Round 5","flsinsu","RU","rus","62","scale_basic","0"
"ESS Round 5","flsinsu","RU","rus","62","scale_max","4"
"ESS Round 5","flsinsu","RU","rus","62","scale_trange","0"
"ESS Round 5","flsinsu","RU","rus","62","fixrefpoints","1"
"ESS Round 5","flsinsu","RU","rus","62","dont_know","2"
"ESS Round 5","flsinsu","RU","rus","62","instr_interv","1"
"ESS Round 5","flsinsu","RU","rus","62","instr_respon","1"
"ESS Round 5","flsinsu","RU","rus","62","motivation","0"
"ESS Round 5","flsinsu","RU","rus","62","intropresent","1"
"ESS Round 5","flsinsu","RU","rus","62","nsents_intro","1"
"ESS Round 5","flsinsu","RU","rus","62","nwords_intro","14"
"ESS Round 5","flsinsu","RU","rus","62","numsub_intro","1"
"ESS Round 5","flsinsu","RU","rus","62","intr_request","0"
"ESS Round 5","flsinsu","RU","rus","62","nsents_quest","2"
"ESS Round 5","flsinsu","RU","rus","62","nwords_quest","32"
"ESS Round 5","flsinsu","RU","rus","62","nnouns_quest","8"
"ESS Round 5","flsinsu","RU","rus","62","nabst_quest","3"
"ESS Round 5","flsinsu","RU","rus","62","nsyll_quest","78"
"ESS Round 5","flsinsu","RU","rus","62","nsub_quest","5"
"ESS Round 5","flsinsu","RU","rus","62","nsyll_ans","24"
"ESS Round 5","flsinsu","RU","rus","62","nnouns_ans","0"
"ESS Round 5","flsinsu","RU","rus","62","nabst_ans","0"
"ESS Round 5","flsinsu","RU","rus","62","usedshowcard","1"
"ESS Round 5","flsinsu","RU","rus","62","showc_horiz","0"
"ESS Round 5","flsinsu","RU","rus","62","showc_over","1"
"ESS Round 5","flsinsu","RU","rus","62","showc_letter","0"
"ESS Round 5","flsinsu","RU","rus","62","showc_start","0"
"ESS Round 5","flsinsu","RU","rus","62","showc_quest","0"
"ESS Round 5","flsinsu","RU","rus","62","showc_pict","0"
"ESS Round 5","flsinsu","RU","rus","62","ncategories","4"
"ESS Round 5","flsinsu","RU","rus","62","labels","3"
"ESS Round 5","flsinsu","RU","rus","62","labels_gramm","0"
"ESS Round 5","flsinsu","RU","rus","62","labels_order","1"
"ESS Round 5","flsinsu","RU","rus","62","scale_corres","0"
"ESS Round 5","flsinsu","RU","rus","62","scale_urange","1"
"ESS Round 5","flsinsu","RU","rus","62","symmetry","0"
"ESS Round 5","flsinsu","RU","rus","62","scal_neutral","3"
"ESS Round 5","flsinsu","PL","pol","59","question","0"
"ESS Round 5","flsinsu","PL","pol","59","ref_period","2"
"ESS Round 5","flsinsu","PL","pol","59","form_basic","1"
"ESS Round 5","flsinsu","PL","pol","59","used_WH_word","1"
"ESS Round 5","flsinsu","PL","pol","59","WH_word","9"
"ESS Round 5","flsinsu","PL","pol","59","questiontype","1"
"ESS Round 5","flsinsu","PL","pol","59","gradation","1"
"ESS Round 5","flsinsu","PL","pol","59","balance","0"
"ESS Round 5","flsinsu","PL","pol","59","encourage","1"
"ESS Round 5","flsinsu","PL","pol","59","subjectiveop","0"
"ESS Round 5","flsinsu","PL","pol","59","opinionother","0"
"ESS Round 5","flsinsu","PL","pol","59","stimulus","1"
"ESS Round 5","flsinsu","PL","pol","59","absolute","0"
"ESS Round 5","flsinsu","PL","pol","59","socdesir","0"
"ESS Round 5","flsinsu","PL","pol","59","centrality","1"
"ESS Round 5","flsinsu","PL","pol","59","scale_basic","0"
"ESS Round 5","flsinsu","PL","pol","59","ncategories","4"
"ESS Round 5","flsinsu","PL","pol","59","labels","3"
"ESS Round 5","flsinsu","PL","pol","59","labels_gramm","0"
"ESS Round 5","flsinsu","PL","pol","59","labels_order","1"
"ESS Round 5","flsinsu","PL","pol","59","scale_corres","0"
"ESS Round 5","flsinsu","PL","pol","59","scale_trange","0"
"ESS Round 5","flsinsu","PL","pol","59","fixrefpoints","1"
"ESS Round 5","flsinsu","PL","pol","59","dont_know","2"
"ESS Round 5","flsinsu","PL","pol","59","instr_interv","1"
"ESS Round 5","flsinsu","PL","pol","59","instr_respon","1"
"ESS Round 5","flsinsu","PL","pol","59","motivation","0"
"ESS Round 5","flsinsu","PL","pol","59","intropresent","1"
"ESS Round 5","flsinsu","PL","pol","59","nsents_quest","2"
"ESS Round 5","flsinsu","PL","pol","59","nwords_quest","26"
"ESS Round 5","flsinsu","PL","pol","59","nnouns_quest","4"
"ESS Round 5","flsinsu","PL","pol","59","nabst_quest","4"
"ESS Round 5","flsinsu","PL","pol","59","scale_urange","0"
"ESS Round 5","flsinsu","PL","pol","59","symmetry","0"
"ESS Round 5","flsinsu","PL","pol","59","scal_neutral","3"
"ESS Round 5","flsinsu","PL","pol","59","nsents_intro","1"
"ESS Round 5","flsinsu","PL","pol","59","nwords_intro","12"
"ESS Round 5","flsinsu","PL","pol","59","numsub_intro","4"
"ESS Round 5","flsinsu","PL","pol","59","intr_request","0"
"ESS Round 5","flsinsu","PL","pol","8","question","0"
"ESS Round 5","flsinsu","PL","pol","59","nsyll_quest","56"
"ESS Round 5","flsinsu","PL","pol","59","nsub_quest","2"
"ESS Round 5","flsinsu","PL","pol","59","nsyll_ans","31"
"ESS Round 5","flsinsu","PL","pol","59","nnouns_ans","0"
"ESS Round 5","flsinsu","PL","pol","59","nabst_ans","0"
"ESS Round 5","flsinsu","PL","pol","59","usedshowcard","1"
"ESS Round 5","flsinsu","PL","pol","59","showc_horiz","0"
"ESS Round 5","flsinsu","PL","pol","59","showc_over","1"
"ESS Round 5","flsinsu","PL","pol","59","showc_letter","0"
"ESS Round 5","flsinsu","PL","pol","59","showc_start","0"
"ESS Round 5","flsinsu","PL","pol","59","showc_quest","0"
"ESS Round 5","flsinsu","PL","pol","59","showc_pict","0"
"ESS Round 5","flsinsu","CZ","ces","47","question","0"
"ESS Round 5","flsinsu","CZ","ces","47","ref_period","2"
"ESS Round 5","flsinsu","CZ","ces","47","form_basic","1"
"ESS Round 5","flsinsu","CZ","ces","47","used_WH_word","1"
"ESS Round 5","flsinsu","CZ","ces","47","questiontype","1"
"ESS Round 5","flsinsu","CZ","ces","47","gradation","1"
"ESS Round 5","flsinsu","CZ","ces","47","balance","0"
"ESS Round 5","flsinsu","CZ","ces","47","encourage","1"
"ESS Round 5","flsinsu","CZ","ces","47","subjectiveop","0"
"ESS Round 5","flsinsu","CZ","ces","47","opinionother","0"
"ESS Round 5","flsinsu","CZ","ces","47","stimulus","1"
"ESS Round 5","flsinsu","CZ","ces","47","absolute","0"
"ESS Round 5","flsinsu","CZ","ces","47","socdesir","2"
"ESS Round 5","flsinsu","CZ","ces","47","centrality","1"
"ESS Round 5","flsinsu","CZ","ces","47","scale_basic","0"
"ESS Round 5","flsinsu","CZ","ces","47","scale_max","3"
"ESS Round 5","flsinsu","CZ","ces","47","scale_trange","0"
"ESS Round 5","flsinsu","CZ","ces","47","fixrefpoints","1"
"ESS Round 5","flsinsu","CZ","ces","47","dont_know","2"
"ESS Round 5","flsinsu","CZ","ces","47","instr_interv","1"
"ESS Round 5","flsinsu","CZ","ces","47","instr_respon","1"
"ESS Round 5","flsinsu","CZ","ces","47","motivation","0"
"ESS Round 5","flsinsu","CZ","ces","47","intropresent","1"
"ESS Round 5","flsinsu","CZ","ces","47","nsents_intro","1"
"ESS Round 5","flsinsu","CZ","ces","47","nwords_intro","14"
"ESS Round 5","flsinsu","CZ","ces","47","numsub_intro","1"
"ESS Round 5","flsinsu","CZ","ces","47","intr_request","0"
"ESS Round 5","flsinsu","CZ","ces","47","nsents_quest","1"
"ESS Round 5","flsinsu","CZ","ces","47","nwords_quest","24"
"ESS Round 5","flsinsu","CZ","ces","47","nnouns_quest","2"
"ESS Round 5","flsinsu","CZ","ces","47","nabst_quest","1"
"ESS Round 5","flsinsu","CZ","ces","47","nsyll_quest","59"
"ESS Round 5","flsinsu","CZ","ces","47","nsub_quest","2"
"ESS Round 5","flsinsu","CZ","ces","47","nsyll_ans","27"
"ESS Round 5","flsinsu","CZ","ces","47","nnouns_ans","0"
"ESS Round 5","flsinsu","CZ","ces","47","nabst_ans","0"
"ESS Round 5","flsinsu","CZ","ces","47","usedshowcard","1"
"ESS Round 5","flsinsu","CZ","ces","47","showc_horiz","1"
"ESS Round 5","flsinsu","CZ","ces","47","showc_over","1"
"ESS Round 5","flsinsu","CZ","ces","47","showc_letter","1"
"ESS Round 5","flsinsu","CZ","ces","47","showc_boxes","0"
"ESS Round 5","flsinsu","CZ","ces","47","showc_start","0"
"ESS Round 5","flsinsu","CZ","ces","47","showc_quest","0"
"ESS Round 5","flsinsu","CZ","ces","47","showc_pict","0"
"ESS Round 5","flsinsu","CZ","ces","47","ncategories","4"
"ESS Round 5","flsinsu","CZ","ces","47","labels","3"
"ESS Round 5","flsinsu","CZ","ces","47","labels_gramm","0"
"ESS Round 5","flsinsu","CZ","ces","47","labels_order","1"
"ESS Round 5","flsinsu","CZ","ces","47","scale_corres","0"
"ESS Round 5","flsinsu","CZ","ces","47","WH_word","9"
"ESS Round 5","flsinsu","SI","slv","64","question","0"
"ESS Round 5","flsinsu","SI","slv","64","ref_period","2"
"ESS Round 5","flsinsu","SI","slv","64","form_basic","2"
"ESS Round 5","flsinsu","SI","slv","64","used_WH_word","0"
"ESS Round 5","flsinsu","SI","slv","64","questiontype","0"
"ESS Round 5","flsinsu","SI","slv","64","gradation","1"
"ESS Round 5","flsinsu","SI","slv","64","balance","0"
"ESS Round 5","flsinsu","SI","slv","64","encourage","0"
"ESS Round 5","flsinsu","SI","slv","64","subjectiveop","1"
"ESS Round 5","flsinsu","SI","slv","64","opinionother","0"
"ESS Round 5","flsinsu","SI","slv","64","stimulus","0"
"ESS Round 5","flsinsu","SI","slv","64","absolute","1"
"ESS Round 5","flsinsu","SI","slv","64","socdesir","1"
"ESS Round 5","flsinsu","SI","slv","64","centrality","2"
"ESS Round 5","flsinsu","SI","slv","64","scale_basic","3"
"ESS Round 5","flsinsu","SI","slv","64","scale_max","4"
"ESS Round 5","flsinsu","SI","slv","64","scale_trange","0"
"ESS Round 5","flsinsu","SI","slv","64","fixrefpoints","4"
"ESS Round 5","flsinsu","SI","slv","64","dont_know","2"
"ESS Round 5","flsinsu","SI","slv","64","instr_interv","1"
"ESS Round 5","flsinsu","SI","slv","64","instr_respon","0"
"ESS Round 5","flsinsu","SI","slv","64","motivation","0"
"ESS Round 5","flsinsu","SI","slv","64","intropresent","1"
"ESS Round 5","flsinsu","SI","slv","64","nsents_intro","1"
"ESS Round 5","flsinsu","SI","slv","64","nwords_intro","11"
"ESS Round 5","flsinsu","SI","slv","64","numsub_intro","0"
"ESS Round 5","flsinsu","SI","slv","64","intr_request","1"
"ESS Round 5","flsinsu","SI","slv","64","nsents_quest","1"
"ESS Round 5","flsinsu","SI","slv","64","nwords_quest","28"
"ESS Round 5","flsinsu","SI","slv","64","nnouns_quest","4"
"ESS Round 5","flsinsu","SI","slv","64","nabst_quest","1"
"ESS Round 5","flsinsu","SI","slv","64","nsyll_quest","57"
"ESS Round 5","flsinsu","SI","slv","64","nsub_quest","1"
"ESS Round 5","flsinsu","SI","slv","64","nsyll_ans","21"
"ESS Round 5","flsinsu","SI","slv","64","nnouns_ans","0"
"ESS Round 5","flsinsu","SI","slv","64","nabst_ans","0"
"ESS Round 5","flsinsu","SI","slv","64","usedshowcard","1"
"ESS Round 5","flsinsu","SI","slv","64","showc_horiz","0"
"ESS Round 5","flsinsu","SI","slv","64","showc_over","1"
"ESS Round 5","flsinsu","SI","slv","64","showc_letter","1"
"ESS Round 5","flsinsu","SI","slv","64","showc_boxes","0"
"ESS Round 5","flsinsu","SI","slv","64","showc_start","0"
"ESS Round 5","flsinsu","SI","slv","64","showc_quest","0"
"ESS Round 5","flsinsu","SI","slv","64","showc_pict","0"
"ESS Round 5","flsinsu","ES","cat","115","question","0"
"ESS Round 5","flsinsu","ES","cat","115","ref_period","1"
"ESS Round 5","flsinsu","ES","cat","115","form_basic","1"
"ESS Round 5","flsinsu","ES","cat","115","used_WH_word","1"
"ESS Round 5","flsinsu","ES","cat","115","WH_word","2"
"ESS Round 5","flsinsu","ES","cat","115","questiontype","2"
"ESS Round 5","flsinsu","ES","cat","115","gradation","1"
"ESS Round 5","flsinsu","ES","cat","115","balance","1"
"ESS Round 5","flsinsu","ES","cat","115","encourage","1"
"ESS Round 5","flsinsu","ES","cat","115","subjectiveop","0"
"ESS Round 5","flsinsu","ES","cat","115","opinionother","0"
"ESS Round 5","flsinsu","ES","cat","115","stimulus","0"
"ESS Round 5","flsinsu","ES","cat","115","absolute","0"
"ESS Round 5","flsinsu","ES","cat","115","socdesir","1"
"ESS Round 5","flsinsu","ES","cat","115","centrality","1"
"ESS Round 5","flsinsu","ES","cat","115","scale_basic","0"
"ESS Round 5","flsinsu","ES","cat","115","ncategories","4"
"ESS Round 5","flsinsu","ES","cat","115","labels","3"
"ESS Round 5","flsinsu","ES","cat","115","labels_gramm","0"
"ESS Round 5","flsinsu","ES","cat","115","labels_order","1"
"ESS Round 5","flsinsu","ES","cat","115","scale_corres","0"
"ESS Round 5","flsinsu","ES","cat","115","scale_trange","1"
"ESS Round 5","flsinsu","ES","cat","115","scale_urange","0"
"ESS Round 5","flsinsu","ES","cat","115","scal_neutral","3"
"ESS Round 5","flsinsu","ES","cat","115","fixrefpoints","1"
"ESS Round 5","flsinsu","ES","cat","115","dont_know","2"
"ESS Round 5","flsinsu","ES","cat","115","instr_interv","1"
"ESS Round 5","flsinsu","ES","cat","115","instr_respon","1"
"ESS Round 5","flsinsu","ES","cat","115","motivation","0"
"ESS Round 5","flsinsu","ES","cat","115","intropresent","1"
"ESS Round 5","flsinsu","ES","cat","115","nsents_intro","1"
"ESS Round 5","flsinsu","ES","cat","115","nwords_intro","9"
"ESS Round 5","flsinsu","ES","cat","115","numsub_intro","1"
"ESS Round 5","flsinsu","ES","cat","115","intr_request","0"
"ESS Round 5","flsinsu","ES","cat","115","nsents_quest","1"
"ESS Round 5","flsinsu","ES","cat","115","nwords_quest","30"
"ESS Round 5","flsinsu","ES","cat","115","nnouns_quest","5"
"ESS Round 5","flsinsu","ES","cat","115","nabst_quest","2"
"ESS Round 5","flsinsu","ES","cat","115","nsyll_quest","67"
"ESS Round 5","flsinsu","ES","cat","115","nsub_quest","1"
"ESS Round 5","flsinsu","ES","cat","115","nsyll_ans","17"
"ESS Round 5","flsinsu","ES","cat","115","nnouns_ans","0"
"ESS Round 5","flsinsu","ES","cat","115","nabst_ans","0"
"ESS Round 5","flsinsu","ES","cat","115","usedshowcard","1"
"ESS Round 5","flsinsu","ES","cat","115","showc_horiz","0"
"ESS Round 5","flsinsu","ES","cat","115","showc_over","1"
"ESS Round 5","flsinsu","ES","cat","115","showc_letter","0"
"ESS Round 5","flsinsu","ES","cat","115","showc_start","0"
"ESS Round 5","flsinsu","ES","cat","115","showc_quest","0"
"ESS Round 5","flsinsu","ES","cat","115","showc_pict","0"
"ESS Round 5","flsinsu","EE","ekk","8","question","0"
"ESS Round 5","flsinsu","EE","ekk","8","ref_period","2"
"ESS Round 5","flsinsu","EE","ekk","8","form_basic","1"
"ESS Round 5","flsinsu","EE","ekk","8","used_WH_word","1"
"ESS Round 5","flsinsu","EE","ekk","8","WH_word","9"
"ESS Round 5","flsinsu","EE","ekk","8","questiontype","1"
"ESS Round 5","flsinsu","EE","ekk","8","gradation","1"
"ESS Round 5","flsinsu","EE","ekk","8","balance","0"
"ESS Round 5","flsinsu","EE","ekk","8","encourage","1"
"ESS Round 5","flsinsu","EE","ekk","8","subjectiveop","0"
"ESS Round 5","flsinsu","EE","ekk","8","opinionother","0"
"ESS Round 5","flsinsu","EE","ekk","8","stimulus","1"
"ESS Round 5","flsinsu","EE","ekk","8","absolute","0"
"ESS Round 5","flsinsu","EE","ekk","8","socdesir","1"
"ESS Round 5","flsinsu","EE","ekk","8","centrality","2"
"ESS Round 5","flsinsu","EE","ekk","8","scale_basic","0"
"ESS Round 5","flsinsu","EE","ekk","8","ncategories","4"
"ESS Round 5","flsinsu","EE","ekk","8","labels","3"
"ESS Round 5","flsinsu","EE","ekk","8","labels_gramm","0"
"ESS Round 5","flsinsu","EE","ekk","8","labels_order","1"
"ESS Round 5","flsinsu","EE","ekk","8","scale_corres","0"
"ESS Round 5","flsinsu","EE","ekk","8","scale_trange","1"
"ESS Round 5","flsinsu","EE","ekk","8","scale_urange","1"
"ESS Round 5","flsinsu","EE","ekk","8","symmetry","0"
"ESS Round 5","flsinsu","EE","ekk","8","scal_neutral","3"
"ESS Round 5","flsinsu","EE","ekk","8","fixrefpoints","1"
"ESS Round 5","flsinsu","EE","ekk","8","dont_know","2"
"ESS Round 5","flsinsu","EE","ekk","8","instr_interv","1"
"ESS Round 5","flsinsu","EE","ekk","8","instr_respon","1"
"ESS Round 5","flsinsu","EE","ekk","8","motivation","0"
"ESS Round 5","flsinsu","EE","ekk","8","intropresent","1"
"ESS Round 5","flsinsu","EE","ekk","8","nsents_intro","1"
"ESS Round 5","flsinsu","EE","ekk","8","nwords_intro","11"
"ESS Round 5","flsinsu","EE","ekk","8","numsub_intro","0"
"ESS Round 5","flsinsu","EE","ekk","8","intr_request","0"
"ESS Round 5","flsinsu","EE","ekk","8","nsents_quest","1"
"ESS Round 5","flsinsu","EE","ekk","8","nwords_quest","23"
"ESS Round 5","flsinsu","EE","ekk","8","nnouns_quest","2"
"ESS Round 5","flsinsu","EE","ekk","8","nabst_quest","0"
"ESS Round 5","flsinsu","EE","ekk","8","nsyll_quest","48"
"ESS Round 5","flsinsu","EE","ekk","8","nsub_quest","1"
"ESS Round 5","flsinsu","EE","ekk","8","nsyll_ans","25"
"ESS Round 5","flsinsu","EE","ekk","8","nnouns_ans","0"
"ESS Round 5","flsinsu","EE","ekk","8","nabst_ans","0"
"ESS Round 5","flsinsu","EE","ekk","8","usedshowcard","1"
"ESS Round 5","flsinsu","EE","ekk","8","showc_horiz","0"
"ESS Round 5","flsinsu","EE","ekk","8","showc_over","1"
"ESS Round 5","flsinsu","EE","ekk","8","showc_letter","0"
"ESS Round 5","flsinsu","EE","ekk","8","showc_start","0"
"ESS Round 5","flsinsu","EE","ekk","8","showc_quest","0"
"ESS Round 5","flsinsu","EE","ekk","8","showc_pict","0"
"ESS Round 5","flsinsu","EE","ekk","38","question","0"
"ESS Round 5","flsinsu","EE","ekk","38","ref_period","2"
"ESS Round 5","flsinsu","EE","ekk","38","form_basic","1"
"ESS Round 5","flsinsu","EE","ekk","38","used_WH_word","1"
"ESS Round 5","flsinsu","EE","ekk","38","WH_word","9"
"ESS Round 5","flsinsu","EE","ekk","38","questiontype","1"
"ESS Round 5","flsinsu","EE","ekk","38","gradation","1"
"ESS Round 5","flsinsu","EE","ekk","38","balance","0"
"ESS Round 5","flsinsu","EE","ekk","38","encourage","1"
"ESS Round 5","flsinsu","EE","ekk","38","subjectiveop","0"
"ESS Round 5","flsinsu","EE","ekk","38","opinionother","0"
"ESS Round 5","flsinsu","EE","ekk","38","stimulus","1"
"ESS Round 5","flsinsu","EE","ekk","38","absolute","0"
"ESS Round 5","flsinsu","EE","ekk","38","socdesir","1"
"ESS Round 5","flsinsu","EE","ekk","38","centrality","2"
"ESS Round 5","flsinsu","EE","ekk","38","scale_basic","0"
"ESS Round 5","flsinsu","EE","ekk","38","ncategories","4"
"ESS Round 5","flsinsu","EE","ekk","38","labels","3"
"ESS Round 5","flsinsu","EE","ekk","38","labels_gramm","0"
"ESS Round 5","flsinsu","EE","ekk","38","labels_order","1"
"ESS Round 5","flsinsu","EE","ekk","38","scale_corres","0"
"ESS Round 5","flsinsu","EE","ekk","38","scale_trange","0"
"ESS Round 5","flsinsu","EE","ekk","38","fixrefpoints","1"
"ESS Round 5","flsinsu","EE","ekk","38","dont_know","2"
"ESS Round 5","flsinsu","EE","ekk","38","instr_interv","1"
"ESS Round 5","flsinsu","EE","ekk","38","instr_respon","1"
"ESS Round 5","flsinsu","EE","ekk","38","motivation","0"
"ESS Round 5","flsinsu","EE","ekk","38","intropresent","1"
"ESS Round 5","flsinsu","EE","ekk","38","nsents_intro","1"
"ESS Round 5","flsinsu","EE","ekk","38","nwords_intro","11"
"ESS Round 5","flsinsu","EE","ekk","38","scale_urange","1"
"ESS Round 5","flsinsu","EE","ekk","38","symmetry","0"
"ESS Round 5","flsinsu","EE","ekk","38","scal_neutral","3"
"ESS Round 5","flsinsu","EE","ekk","38","numsub_intro","0"
"ESS Round 5","flsinsu","EE","ekk","38","intr_request","0"
"ESS Round 5","flsinsu","EE","ekk","38","nsents_quest","1"
"ESS Round 5","flsinsu","EE","ekk","38","nwords_quest","23"
"ESS Round 5","flsinsu","EE","ekk","38","nnouns_quest","3"
"ESS Round 5","flsinsu","EE","ekk","38","nabst_quest","1"
"ESS Round 5","flsinsu","EE","ekk","38","nsyll_quest","51"
"ESS Round 5","flsinsu","EE","ekk","38","nsub_quest","4"
"ESS Round 5","flsinsu","EE","ekk","38","nsyll_ans","28"
"ESS Round 5","flsinsu","EE","ekk","38","nnouns_ans","0"
"ESS Round 5","flsinsu","EE","ekk","38","nabst_ans","0"
"ESS Round 5","flsinsu","EE","ekk","38","usedshowcard","1"
"ESS Round 5","flsinsu","EE","ekk","38","showc_horiz","0"
"ESS Round 5","flsinsu","EE","ekk","38","showc_over","1"
"ESS Round 5","flsinsu","EE","ekk","38","showc_letter","0"
"ESS Round 5","flsinsu","EE","ekk","38","showc_start","0"
"ESS Round 5","flsinsu","EE","ekk","38","showc_quest","0"
"ESS Round 5","flsinsu","EE","ekk","38","showc_pict","0"
"ESS Round 5","flsinsu","SK","slk","63","question","0"
"ESS Round 5","flsinsu","SK","slk","63","ref_period","2"
"ESS Round 5","flsinsu","SK","slk","63","form_basic","1"
"ESS Round 5","flsinsu","SK","slk","63","used_WH_word","1"
"ESS Round 5","flsinsu","SK","slk","63","questiontype","1"
"ESS Round 5","flsinsu","SK","slk","63","gradation","1"
"ESS Round 5","flsinsu","SK","slk","63","balance","0"
"ESS Round 5","flsinsu","SK","slk","63","encourage","1"
"ESS Round 5","flsinsu","SK","slk","63","subjectiveop","0"
"ESS Round 5","flsinsu","SK","slk","63","opinionother","0"
"ESS Round 5","flsinsu","SK","slk","63","stimulus","1"
"ESS Round 5","flsinsu","SK","slk","63","absolute","0"
"ESS Round 5","flsinsu","SK","slk","63","socdesir","1"
"ESS Round 5","flsinsu","SK","slk","63","centrality","1"
"ESS Round 5","flsinsu","SK","slk","63","scale_basic","0"
"ESS Round 5","flsinsu","SK","slk","63","ncategories","4"
"ESS Round 5","flsinsu","SK","slk","63","labels","3"
"ESS Round 5","flsinsu","SK","slk","63","scale_trange","0"
"ESS Round 5","flsinsu","SK","slk","63","scale_urange","1"
"ESS Round 5","flsinsu","SK","slk","63","symmetry","0"
"ESS Round 5","flsinsu","SK","slk","63","scal_neutral","3"
"ESS Round 5","flsinsu","SK","slk","63","fixrefpoints","0"
"ESS Round 5","flsinsu","SK","slk","63","dont_know","2"
"ESS Round 5","flsinsu","SK","slk","63","instr_interv","1"
"ESS Round 5","flsinsu","SK","slk","63","instr_respon","1"
"ESS Round 5","flsinsu","SK","slk","63","motivation","0"
"ESS Round 5","flsinsu","SK","slk","63","intropresent","1"
"ESS Round 5","flsinsu","SK","slk","63","nsents_intro","1"
"ESS Round 5","flsinsu","SK","slk","63","nwords_intro","14"
"ESS Round 5","flsinsu","SK","slk","63","numsub_intro","0"
"ESS Round 5","flsinsu","SK","slk","63","intr_request","0"
"ESS Round 5","flsinsu","SK","slk","63","nsents_quest","1"
"ESS Round 5","flsinsu","SK","slk","63","nwords_quest","27"
"ESS Round 5","flsinsu","SK","slk","63","nnouns_quest","2"
"ESS Round 5","flsinsu","SK","slk","63","nabst_quest","1"
"ESS Round 5","flsinsu","SK","slk","63","nsyll_quest","61"
"ESS Round 5","flsinsu","SK","slk","63","nsub_quest","1"
"ESS Round 5","flsinsu","SK","slk","63","nsyll_ans","28"
"ESS Round 5","flsinsu","SK","slk","63","nnouns_ans","0"
"ESS Round 5","flsinsu","SK","slk","63","nabst_ans","0"
"ESS Round 5","flsinsu","SK","slk","63","usedshowcard","1"
"ESS Round 5","flsinsu","SK","slk","63","showc_horiz","0"
"ESS Round 5","flsinsu","SK","slk","63","showc_over","1"
"ESS Round 5","flsinsu","SK","slk","63","showc_letter","0"
"ESS Round 5","flsinsu","SK","slk","63","showc_start","0"
"ESS Round 5","flsinsu","SK","slk","63","showc_quest","0"
"ESS Round 5","flsinsu","SK","slk","63","showc_pict","0"
"ESS Round 5","flsinsu","SK","slk","63","WH_word","9"
